model,rate,ci_lo,ci_hi,r2,aic
linear_within_coord,1.7580429772969335,0.8159057126309889,2.700180241962878,0.13290148560091786,35809.841785114004
logtime_within_coord,18.622866992989376,8.074633999619786,29.171099986358968,0.13396987364450885,35805.610468241335
