coord,win,d0,d1,dt_months,dq,rate
"1573171.14,5181557.65",2,2011-03-01,2011-03-14,0.42706964520367935,100.18908077392145,234.5965860583207
"1573678.78,5183942.60",2,2011-02-28,2011-03-09,0.2956636005256242,-8.451323147057053,-28.58425295515741
"1573681.08,5183528.51",2,2011-02-28,2011-03-14,0.45992115637319314,17.40491579389652,37.843259769015006
"1573725.52,5181312.16",2,2011-02-25,2011-03-10,0.42706964520367935,18.137873992727265,42.47052956450907
"1574310.74,5183287.96",2,2011-02-28,2011-03-14,0.45992115637319314,6.16140081117814,13.396645763733043
"1579212.13,5178865.59",2,2011-03-01,2011-03-10,0.2956636005256242,0.9483514331151639,3.207535291558399
