oid,year,qc1Ncs,mF,LSN_F,hc
CPT-KGA-02,2010,209.5944462805108,0,0.0801887479868779,True
CPT-KRB-02,2010,90.53045343785304,1,11.52813503409974,True
CPT-KRB-03,2010,89.0349345044038,1,9.425107599046331,True
CPT-LWD-02,2011,125.87825694557036,1,4.687102554303992,True
CPT-LWD-03,2011,89.68405940314113,1,2.765374076949782,True
CPT-LWD-04,2011,77.70452293569528,1,19.85588964838509,True
CPT-LWD-10,2011,151.37867967470453,1,5.014639203808242,True
CPT-LWD-11,2011,154.02850240023352,1,8.59591369534357,True
CPT-LWD-12,2011,125.25605389251788,1,18.45451330852401,True
CPT-LWD-13,2011,135.13626990362974,1,11.7628677226456,True
CPT-LWD-15,2011,128.40990290766493,1,5.240828003799271,True
CPT-LWD-17,2011,110.33026246477452,0,7.076009246616789,True
CPT-LWD-24,2011,109.31747249493591,1,13.810377423482407,True
CPT-LWD-26,2011,95.12247758969546,1,13.836166980689134,True
CPT-LWD-32,2011,93.82899539651336,1,21.181703869254893,True
CPT-LWD-38,2011,113.78933588953852,1,23.335962735573872,True
CPT-LWD-39,2011,166.79796356859686,1,3.9292142794886975,True
CPT-MRV-01,2010,95.87149520567642,1,9.531266825875134,True
CPT-MRV-18,2011,84.80236609630245,1,7.1567734557355465,True
CPT-MRV-20,2011,90.14616311042522,1,6.777610064151697,True
CPT-NBT-06,2010,88.1477514248339,0,17.349731660182723,True
CPT-NBT-07,2010,86.56659265285143,1,8.246744575622857,False
CPT-NBT-15,2011,108.19307427090332,1,15.169645834686056,True
CPT-NBT-19,2011,109.78531409392204,1,15.739792541072568,True
CPT-NBT-21,2011,111.9926150705001,1,16.92184770312609,True
CPT-NBT-26,2011,95.23509908505947,1,14.920964945416852,True
CPT-NBT-28,2011,128.02773063462178,1,19.69344624205271,True
CPT-NBT-33,2011,87.89970283479161,1,21.264685863574947,True
CPT-NBT-34,2011,157.89870618409984,1,4.92444550436654,True
CPT-NBT-36,2011,110.20953208853584,1,24.148088749756504,True
CPT-NBT-37,2011,114.714103823321,1,24.56317569971908,True
CPT-NBT-40,2011,101.75001989864042,1,26.56846919584707,True
CPT-NBT-41,2011,95.69338141588678,1,24.89700340256024,True
CPT-NBT-42,2011,89.50861040608831,1,27.449510810098,True
CPT-NBT-43,2011,109.70701221183684,0,16.59833874296895,True
CPT-NBT-44,2011,135.66497167042277,0,8.16063474899635,True
CPT-NBT-45,2011,134.20746146646317,1,14.381980581268389,True
CPT-NBT-46,2011,130.4720059062769,1,15.105281112973223,True
CPT-NBT-47,2011,120.96807122233548,1,18.916740821211448,True
CPT-NBT-48,2011,134.9968805759779,0,10.604764492968668,True
CPT-NBT-49,2011,121.53979305081972,0,15.483589426921805,True
CPT-NNB-02,2011,103.36859403647416,1,19.94277852808661,True
CPT-NNB-07,2011,122.56324431348254,1,10.425603672853438,True
CPT-NNB-09,2011,119.94822486470603,1,10.606483732047163,True
CPT-OPA-02,2011,86.54913268901873,1,9.55960181561518,True
CPT-OPA-04,2011,102.63168499256982,1,14.944565497096772,True
CPT-OPA-06,2011,87.64024687495197,1,18.88133684181946,True
CPT-OPA-08,2011,77.11622846310661,1,13.954390751465056,True
CPT-OPA-10,2011,118.6270645243968,1,20.22559861104092,True
CPT-OPA-11,2011,113.66889633357334,1,12.266894149841502,True
CPT-OPA-14,2011,108.2920163061647,1,9.361406048499344,True
CPT-OPA-15,2011,92.57483435162302,1,8.786577850026552,True
CPT-OPA-16,2011,117.0341548050559,1,14.761965752633625,True
CPT-OPA-18,2011,133.16756768576963,1,2.791427656355851,True
CPT-OPA-20,2011,77.51894556815935,1,15.0954985281255,True
CPT-OPA-24,2011,113.80924416231588,1,7.751812966204597,True
CPT-PAI-14,2011,82.90049016699633,1,14.91011990235507,True
CPT-PAI-15,2011,96.82037312361604,1,3.1524400119225566,True
CPT-PAI-17,2011,90.90645748935816,1,12.225290465965791,True
CPT-PAI-18,2011,75.54437669096497,1,3.989313626157398,True
CPT-PAI-19,2011,75.67572155334973,0,4.089913634070059,True
CPT-PIN-04,2010,87.99187277144125,1,9.2184611758917,True
CPT-PIN-05,2010,95.63559379573282,1,8.391846695498975,True
CPT-PIN-07,2010,100.20246432028304,1,7.467630997508515,True
CPT-PIN-08,2010,101.86184611195613,1,11.165343925651314,True
CPT-PIN-11,2010,96.64189264351752,0,5.064645100710767,True
CPT-PRK-04,2010,100.91304432191804,1,13.486556661229567,True
CPT-PRK-05,2010,95.70970714314063,1,13.476577090338957,True
CPT-PRK-06,2010,86.70209241042345,1,17.734363614904147,True
CPT-PRK-07,2010,91.23291960661032,1,15.783099139431902,True
CPT-PRK-08,2010,109.06341990730192,1,11.092218187154913,True
CPT-PRK-09,2010,97.30201154107492,1,12.56323116678336,True
CPT-RCH-02,2010,68.5148090225638,1,14.75910476538658,True
CPT-RCH-03,2010,131.15264304234103,1,5.383953307322531,True
CPT-RCH-05,2010,142.67360421486697,1,3.883170070762338,True
CPT-RCH-08,2010,93.8577843572662,1,20.51686130505309,True
CPT-RCH-10,2010,153.588590326502,1,2.399343524612948,True
CPT-RCH-11,2010,78.2281966567409,1,9.694251634093373,True
CPT-RCH-12,2010,78.83113800425097,1,12.033566577419132,True
CPT-RCH-13,2010,85.97696521120115,1,14.301928735891488,True
CPT-RCH-16,2010,69.30717606106919,1,6.007808407767646,True
CPT-RCH-17,2010,113.28460811155595,1,11.607483539102413,True
CPT-RCH-22,2010,88.36360551723487,1,8.143641925632279,True
CPT-RCH-25,2010,91.11287750019822,1,15.795663158591545,True
CPT-RCH-26,2010,103.03446230004884,1,8.945053761769845,True
CPT-RCH-29,2010,85.08743268551768,0,18.44020823642761,True
CPT-RCH-30,2010,83.171435570384,0,12.998623176031249,True
CPT-RCH-31,2010,113.22094883417616,1,16.68024726782814,True
CPT-RCH-43,2011,145.3707264279851,1,8.121445758431829,True
CPT-RCH-44,2011,89.93937099309116,1,17.54483335786581,True
CPT-RCH-46,2011,117.92022926280433,1,4.865271674488352,True
CPT-RCH-50,2011,90.88119756697056,1,14.675656408314978,True
CPT-RCH-52,2011,105.59211436035304,1,10.564736244099524,True
CPT-RCH-54,2011,120.79687592169611,1,7.259925681945096,True
CPT-RCH-58,2011,96.2250025726534,1,11.701116458009402,True
CPT-RCH-59,2011,96.87282590453115,1,11.4341255264255,True
CPT-RCH-60,2011,96.26102084149696,1,6.80403309006207,True
CPT-RCH-63,2011,94.9645759035124,1,11.35290817176618,True
CPT-RCH-66,2011,88.75138035053273,1,15.06878866464079,True
CPT-RCH-67,2011,214.6065620918232,1,0.0595336376114191,True
CPT-RCH-68,2011,142.83281827770193,1,4.169980116978133,True
CPT-RCH-70,2011,130.4077462283496,1,5.208826350891669,True
CPT-RWD-01,2010,76.46909991210701,0,14.165463881905124,True
CPT-RWD-02,2010,85.75665074578174,0,6.4409553005238624,True
CPT-RWD-03,2010,83.10774183869323,0,8.677698130780644,True
CPT-RWD-04,2010,66.68657396637373,0,13.624081172080407,True
CPT-RWD-05,2010,73.40440391960502,1,12.276952111207668,True
CPT-RWD-09,2010,88.17586998335247,0,1.731083073945756,True
CPT-RWD-10,2010,94.59905982527228,0,2.994065265149434,True
CPT-RWD-13,2010,85.83830370957443,0,6.21314814066456,True
CPT-SHY-06,2011,142.90317833515073,1,4.829029667336032,True
CPT-SHY-10,2011,81.12978712263,1,8.065664000994083,True
CPT-SHY-11,2011,152.50862150341956,1,3.6075500357498136,True
CPT-SHY-13,2011,70.69954944191889,1,6.990021988717986,True
CPT-SHY-14,2011,145.93127012381692,1,3.937095230822733,True
CPT-SHY-15,2011,127.32715183409012,1,7.466339139509776,True
CPT-SHY-17,2011,92.36765582090352,1,16.15286943837649,True
CPT-SHY-21,2011,61.77692010920147,1,19.41036687983167,True
CPT-SHY-22,2011,63.56353563883763,1,13.215261614929458,True
CPT-SHY-25,2011,121.6613836556434,1,7.650975513073394,True
CPT-SHY-27,2011,145.53126759931985,1,3.354864012501696,True
CPT-SMF-01,2011,119.8046455927573,1,6.52043125023252,True
CPT-SMF-02,2011,61.9442750467764,1,16.215456909294033,True
CPT-SMF-05,2011,81.3409609279313,1,11.465500892273646,True
CPT-SMF-11,2011,67.1080361618409,1,15.346370369557953,True
CPT-SMF-14,2011,62.66933924191115,1,21.66427460544836,False
CPT-SMF-17,2011,87.12994231400545,1,11.045790416684897,True
CPT-SMF-20,2011,202.3432865184469,1,2.72445596712173,True
CPT-SMF-22,2011,80.9385218890297,1,9.052283991997603,True
CPT-SMF-23,2011,84.351461677466,0,8.643590504358883,True
CPT-SMF-25,2011,71.25589481376642,1,20.94000263756604,True
CPT-SMF-26,2011,64.69715892939269,0,18.10099327309836,True
CPT-SMF-27,2011,68.13141096562616,0,19.085716491080987,True
CPT-SMF-28,2011,72.3682807875883,1,13.56831677797971,True
CPT-SMF-29,2011,58.157462646792766,1,17.83889301693793,True
CPT-SMF-30,2011,88.45162830990733,0,8.802054559907502,True
CPT-SNB-01,2011,154.62115285341258,0,6.486992793415248,True
CPT-SNB-01F,2010,104.55849267764064,1,23.27053293109028,True
CPT-SNB-02,2011,131.46744744040018,0,12.2390321417991,True
CPT-SNB-04,2011,136.52130089845045,1,12.670449973049545,True
CPT-SNB-06,2011,114.7686073846067,1,20.601693194364564,True
CPT-SNB-07,2011,103.10425304994892,1,16.510475532058788,True
CPT-SNB-08,2011,115.52748265662196,1,21.390587878388047,True
CPT-SPE-08,2010,101.22464722868511,1,14.77783907294436,True
CPT-SPE-14,2010,111.49106392544604,1,11.283245933969784,True
CPT-SPE-15,2010,108.5933807277307,1,8.636226736840733,True
CPT-SPN-06,2011,68.30113457311413,1,15.85292724818652,True
CPT-SPN-08,2011,65.13294761856584,1,20.47683614893603,True
CPT-SPN-11,2011,62.39716648712682,1,17.747389896129317,True
CPT-SPN-15,2011,67.15312305735792,1,21.275330750500245,True
CPT-SPN-16,2011,68.09442648580279,0,8.836528677363185,True
CPT-SPN-17,2011,78.48806752493383,0,17.270812328627695,True
CPT-SPN-21,2011,65.45448650970263,1,12.32311048724013,True
CPT-SPN-25,2011,79.72019603400202,1,8.976981442226155,True
CPT-SPN-31,2011,69.0371142954491,0,17.72146691442199,True
CPT-SPN-32,2011,74.86261999355729,1,10.64112884799336,True
CPT-SSH-03,2010,113.56763701773345,1,18.85247296986355,True
CPT-SSH-04,2010,99.01175671679388,1,25.014190730588965,True
CPT-SSH-05,2010,103.03474492932456,1,20.100286894363457,True
CPT-SSH-06,2010,127.33848110120316,1,21.805606318618896,True
CPT-SSH-07,2010,104.5990336106847,1,26.47456579774449,True
CPT-SSH-08,2010,100.52793541163436,1,18.27471401389696,True
CPT-STA-01,2010,89.88474032726367,1,14.797799770581282,True
CPT-STA-02,2010,87.19007438630746,0,14.553190956430832,True
CPT-STA-06,2010,144.57513985023436,1,4.24800931925585,True
CPT-STA-08,2010,63.39800682842553,1,8.046276530631506,True
CPT-STA-10,2010,89.9063153937906,1,7.124287591198234,True
CPT-STA-13,2010,84.84370681437665,1,8.878528831482207,True
CPT-STA-14,2011,75.20834777945582,1,14.117781472521015,True
CPT-STA-15,2011,77.74591645947766,1,11.318916358927892,True
CPT-STA-17,2011,68.42828972336407,1,4.991428567719545,True
CPT-STA-18,2011,86.46896134234666,1,14.356786571584289,True
CPT-STA-20,2011,82.65876427232669,1,12.06266766729194,True
CPT-STA-24,2011,87.08323129300948,1,14.266055706978303,True
CPT-STA-32,2011,99.33385654473012,1,3.575939570600778,True
CPT-STA-37,2011,86.15232147925879,1,12.201945521598464,True
CPT-STA-42,2011,76.40856602262946,1,4.5721516278696885,True
CPT-STA-45,2011,86.18106204141696,1,15.953310503571224,True
CPT-STA-48,2011,87.53956424154792,1,11.462650583947305,True
CPT-STA-57,2011,80.4145703883308,1,10.98544176015601,True
CPT-STA-61,2011,81.96498360364772,1,18.83903780476876,True
CPT-STA-63,2011,86.72117202669352,1,5.80907254391035,True
CPT-STA-67,2011,71.57938897573158,1,14.35817574791098,True
CPT-STA-68,2011,91.35359043870702,1,15.446312634240131,True
CPT-STA-69,2011,82.23230527073895,1,19.302955284119,True
CPT-STA-72,2011,79.93207998476036,1,16.812766945232724,True
CPT-STA-74,2011,85.34193247762522,1,21.774440161755614,True
CPT-STA-77,2011,75.79160208832748,0,13.579045981861318,True
CPT-STM-03,2011,103.80659735372188,1,0.7242532112619318,True
CPT-STM-04,2011,80.75344562487928,1,9.02405832303057,True
CPT-STM-06,2011,82.9447254063627,1,9.964145332642245,True
CPT-STM-08,2011,97.89130662256429,1,6.185838596708132,True
CPT-STM-10,2011,108.93774163513392,1,10.824296689245475,True
CPT-STM-18,2011,93.39777137996548,1,15.345362043416454,True
CPT-STM-19,2011,98.29057367745716,1,10.374932523229893,True
CPT-STM-21,2011,134.44414440170445,1,8.569956983615663,True
CPT-STM-23,2011,93.62257389750378,1,7.803563963223477,True
CPT-STM-26,2011,75.95001973836773,1,14.47454267226106,True
CPT-STM-27,2011,85.25554593719102,0,14.42194087791499,True
CPT-SYD-03,2011,81.36217335391066,1,12.955618814848938,True
CPT-SYD-09,2011,73.20803330361366,1,21.0095027793713,True
CPT-SYD-10,2011,78.9322493641079,0,18.5616970840352,True
CPT-SYD-13,2011,82.29889944284245,0,10.361584589912113,True
CPT-SYD-14,2011,90.89116792006844,1,16.54012061223633,True
CPT-VRN-03,2011,72.4250705197182,0,7.789239990008196,True
CPT-VRN-04,2011,79.35316644636353,0,3.195361510235524,False
CPT-VRN-06,2011,85.25914057926002,0,12.01065164456906,True
CPT-VRN-07,2011,86.50661005650326,0,5.768458691057566,True
CPT-VRN-09,2011,73.74618479617688,0,6.554684173644713,True
CPT-VRN-10,2011,72.49732675737324,0,5.326992305324806,True
CPT-VRN-17,2011,77.6657939143635,0,2.6975855847265406,True
CPT-WAI-05,2010,124.46756498186475,1,9.081059006689198,True
CPT-WAI-06,2010,140.26603441965847,1,7.457014770357789,True
CPT-WAI-10,2010,123.68786895431384,1,18.304644237556737,True
CPT-WAI-12,2010,82.31194788143344,0,22.76940832659712,True
CPT-WAI-14,2010,84.15178850203526,0,21.49949644318145,True
CPT-WAI-15,2010,101.26019595610713,0,19.014781579188888,True
CPT-WAI-16,2010,93.4115734021134,0,18.921670436077825,True
CPT-WAI-17,2010,97.3170809764936,0,14.37386461247925,True
CPT-WAI-18,2010,82.43422977997683,1,14.275150962327888,True
CPT-WAI-20,2010,98.12006161512096,0,20.44940829614402,True
CPT-WAI-24,2010,76.53089741439179,0,21.800997472276475,True
CPT-WAI-27,2010,71.17147356141344,0,22.44943772113639,True
CPT-WAI-28,2010,88.59847558436368,1,22.929026990567465,True
CPT-WAI-32,2011,112.10632567206784,1,13.937531942380764,True
CPT-WAI-36,2011,93.4440582580071,0,22.35722378490401,True
CPT-WAI-37,2011,103.27597310778388,1,21.38589931737552,True
CPT-WAI-38,2011,98.65784823009758,0,24.30169636482787,True
CPT-WAI-40,2011,108.7847665209125,1,13.660329784891434,True
CPT-WAI-41,2011,107.96499907334989,1,17.486908093400345,True
CPT-WAI-42,2011,115.6480099155505,1,16.212429508977557,True
CPT-WAI-44,2011,111.2488782001207,1,17.022291070723874,True
CPT-WAI-45,2011,132.20983472052737,1,14.05988652206381,True
CPT-WAI-47,2011,131.167549623386,1,9.736825845578874,True
CPT-WAI-59,2011,100.71018709216722,1,14.522146686395722,True
CPT-WAI-62,2011,94.10769535551604,1,13.67900805930478,True
CPT-WAI-63,2011,92.5351594355126,1,16.897528780283764,True
CPT-WAI-66,2011,114.52316598202664,1,13.626689060111891,True
CPT-WAI-67,2011,91.2438542080371,1,17.911846412636997,True
CPT-WAI-69,2011,99.12460338507896,1,19.68431005265676,True
CPT-WAI-70,2011,124.89465613949083,1,9.30218769761695,True
CPT-WAI-71,2011,102.8643222554962,1,17.5669099774255,True
CPT-WAI-72,2011,129.04800125309788,1,15.748634491851435,True
CPT-WAI-73,2011,109.65536956255364,1,11.061413496610964,True
CPT-WAI-74,2011,111.17190691712574,1,17.283224373200685,True
CPT-WAI-75,2011,92.33709694629331,1,15.538880326975766,True
CPT-WAI-76,2011,108.84890753835388,1,13.631582408617303,True
CPT-WAI-78,2011,95.92008692140956,1,16.716992317443633,True
CPT-WAI-81,2011,100.7024818180433,1,17.154029199915502,True
CPT-WAI-82,2011,87.5859323680388,0,14.818066276736236,True
CPT-WAI-84,2011,114.39951938402372,0,19.811549243345887,True
CPT-WAI-86,2011,90.42782699870068,1,17.39308956235619,True
CPT-WKK-02,2010,99.61086224945736,1,4.635451794850723,True
CPT-WQP-01,2011,86.3068750435616,1,16.017395424400732,True
CPT-WQP-02,2011,92.9282167686696,1,14.303242118694728,True
CPT-WQP-03,2011,105.45765748893326,1,13.906147912393912,True
CPT-WQP-04,2011,95.57502038810892,1,15.466887311377086,True
CPT-WQP-05,2011,79.20337448269345,1,23.088681673898527,True
CPT-WQP-06,2011,102.2305421546761,1,15.451931710674192,True
CPT-WQP-07,2011,100.43358436475552,1,17.198718957050083,True
CPT-WQP-09,2011,108.78304005111652,1,14.995916246364173,True
CPT-WQP-11,2011,113.76135578696422,1,10.96350043652814,True
CPT-WQP-12,2011,108.25903107130831,1,15.721826663491552,True
CPT-WQP-13,2011,93.77629712919868,1,18.4665043967476,True
CPT-WQP-14,2011,113.87154096055804,1,12.86356337109633,True
CPT-WQP-16,2011,90.085625529624,1,12.083296292254284,True
CPT-WQP-18,2011,95.566653054979,1,19.04756809593698,True
CPT-WQP-20,2011,91.16442733777448,1,17.8483903990694,True
CPT-WQP-22,2011,87.7832205730898,1,16.212252625987233,True
CPT-WQP-23,2011,100.22645370046982,1,19.933513416155723,True
CPT-WSW-01,2011,86.7715858507511,1,15.074925052747831,True
CPT-WSW-03,2011,88.49493434660569,1,19.69454142218461,True
CPT-WSW-04,2011,96.46764972533978,1,25.0145005333902,True
CPT-WSW-05,2011,87.32775538287285,1,19.397481752238832,True
CPT-WSW-06,2011,91.45904980836046,1,18.5660943055187,True
CPT-WSW-09,2011,93.84349672746282,1,18.76563164034298,True
CPT-WSW-10,2011,88.11788646504155,1,20.14906304430721,True
CPT-WSW-11,2011,86.98384184828528,1,26.17127895613488,True
CPT-WSW-12,2011,92.00597636536436,0,14.573231439252496,True
CPT-WSW-20,2011,86.99544290547037,1,15.321684887072362,True
CPT-WSW-22,2011,89.44259716457692,1,16.147941487444722,True
CPT-WSW-25,2011,116.80576474825298,0,10.078498954104171,True
CPT-WSW-33,2011,81.90538870018088,1,12.5775243109739,True
CPT-WSW-34,2011,90.24406436808977,1,16.06398935387944,True
CPT-WSW-37,2011,89.9970945653302,1,22.46892828733516,True
CPT-WSW-38,2011,106.35300599169476,1,24.391474851124407,True
CPT-WSW-39,2011,102.01595525368732,1,23.39315024952592,True
CPT-WSW-40,2011,103.02982024120324,0,18.36542973711246,True
CPT-WSW-41,2011,110.06286537621052,1,17.833727389230333,True
CPT-WSW-44,2011,91.9404044202184,0,21.32292130447916,True
CPT-WSW-46,2011,82.89087254112486,1,26.1467871970733,True
CPT-WSW-48,2011,100.58921299766564,1,17.561162009533977,True
CPT-WSW-49,2011,109.90867925371352,1,21.425244329408155,True
CPT-WSW-50,2011,113.412480151772,1,22.17746688907869,True
CPT-WSW-56,2011,127.25200411524328,0,15.379042248900584,True
CPT-WTH-01,2010,100.505248066282,1,10.74179905950806,True
CPT-WTM-02,2011,79.15641846365222,1,18.05593444484657,True
CPT-WTM-07,2011,77.96393987391319,1,17.62565011102452,True
CPT-WTM-08,2011,62.58398397226271,1,9.285068280488758,True
CPT-WTM-11,2011,58.731574294038346,1,17.56926099752972,True
CPT-WTM-19,2011,89.66804933328028,1,12.132643343092356,True
CPT-WTM-21,2011,91.08912380724038,1,11.132515753748145,True
CPT01,2015,96.68863938548064,1,15.90675537056526,True
CPT02,2015,103.46923188994968,1,10.028095397723703,True
CPT03,2015,104.67748931351171,1,9.88567675176245,True
CPT05,2016,119.63588311492003,0,5.137593050376304,True
FND-POD01-CPT10,2013,84.83009524766183,1,5.3052519569962895,True
FND-POD06-CPT11,2013,84.17092647015242,1,10.730412160593527,True
FND-POD06-CPTB002,2012,81.64770176564804,1,6.850332796161627,True
FND-POD07-CPT12,2012,85.16377869722955,1,5.401117960257322,True
FND-POD15-CPT02,2012,93.9730172057471,1,8.781345988843572,True
HAL-POD01-CPT009,2012,64.19746482405228,0,13.065440835416236,True
HAR-TC201-CPT002,2013,80.6227668925801,1,4.247146004543961,True
HNH-POD03-CPT013,2013,85.8957546584995,1,6.56125593284216,True
HNH-POD04-CPT001,2012,79.75926152819652,1,9.32831947375241,True
HNH-POD04-CPT003,2012,87.16599591305024,1,5.5508729206874445,True
HNH-POD05-CPT008,2013,91.16016384386288,1,3.7769761812667775,True
ILA-POD01-CPT020,2013,92.88587453630386,1,7.511769688920328,True
KAI-POD01-CPT006,2012,168.35055002983867,1,4.222464839348011,True
KAI-POD01-CPT009,2012,171.24768740828557,1,1.9192983706286664,True
KAI-POD02-CPT002,2012,94.10001874423702,0,6.45866600485804,True
KAI-POD02-CPT013,2012,101.0134810088714,0,4.885683392774722,True
KAI-POD03-CPT009,2012,99.17752183567728,0,7.079499075797699,True
KAI-POD03-CPTB002,2012,76.79581411207572,0,9.929439241372815,True
KAI-POD04-CPT001,2012,121.01025987392552,0,1.1695105624712974,True
LWD-POD02-CPT006,2012,90.12050821979682,1,19.44104034683542,True
LWD-POD03-CPTB001,2012,135.64906066058882,1,7.326768771974466,True
MER-POD06-CPT006,2012,82.96474620926514,1,8.342806076726955,False
MER-POD06-CPTB002,2012,77.16599436137486,1,5.471672325194149,True
MER-POD07-CPT007,2013,76.36844009541751,1,9.983948074196174,True
MER-POD07-CPT012,2013,82.81036960532715,1,6.932339242403638,True
MER-POD07-CPT013,2013,86.11467206619145,0,7.620416803392995,True
MER-POD10-CPT010,2013,83.71084339580955,1,3.049042865318185,True
NBR-POD02-CPT06,2012,139.48460681811906,1,8.065469472620968,True
NNB-POD02-CPT83,2012,113.6316800270847,1,4.773117574523619,True
NNB-POD03-CPT28,2012,132.24109501436917,1,7.906062861074536,True
NNB-POD03-CPT53,2012,152.87534839627563,1,6.705346172066336,True
NNB-POD04-CPT02,2012,127.42206680161746,1,9.923248545435792,True
NNB-POD04-CPT07,2012,114.07145208321566,1,12.820332438732214,True
NNB-POD05-CPT04,2012,123.9119529908563,1,10.80845103770105,True
NNB-POD05-CPT13,2012,104.8759600876719,1,19.6406876222905,True
NNB-POD05-CPT18,2012,109.8191481498848,1,18.81597587649576,True
NNB-POD06-CPT49,2012,134.70970073975718,1,11.903513911855455,True
NNB-POD07-CPT37,2012,123.17854348692563,1,18.618031390185724,True
NNB-POD07-CPT63,2012,120.73073324321152,1,22.85590580423868,True
NNB-POD08-CPT14,2012,121.7590227974412,1,14.362837636956842,True
NNB-POD08-CPT26,2012,127.58076729013194,1,12.984531542157322,True
NNB-POD08-CPT638,2012,128.3327372650705,1,13.189805986498012,True
NNB-POD08-CPT65,2012,117.3088720733207,1,19.251117865149048,True
NNB-POD08-CPT666,2012,129.29266258219226,1,13.9487785542777,True
NNB-POD08-CPT712,2012,115.79307641491285,1,13.706977863232956,True
NNB-POD09-CPT119,2012,112.82935604976848,1,16.202258684716107,True
NNB-POD09-CPT24,2012,129.7571119202381,1,16.70112049499828,True
NNB-POD09-CPT62,2012,111.89660826130756,1,17.912915569706193,True
NNB-POD09-CPT657,2012,131.01493294039986,1,8.6201722587267,True
NNB-POD09-CPT669,2013,121.15771755001408,1,15.793956769127307,True
NNB-POD09-CPT691,2012,128.52078850736302,1,13.191861507225743,True
NNB-POD09-CPT696,2012,145.80344381563307,1,3.550074871103232,True
NNB-POD09-CPT70,2012,116.99250601964974,1,17.453274428104564,True
NNB-POD09-CPT817,2012,94.98916545035064,1,14.137756202422327,True
NNB-POD11-CPT16,2012,101.8073326320514,1,7.077722647048471,True
NNB-POD12-CPT101,2012,134.94990201389717,1,3.985395229453939,True
NNB-POD12-CPT109,2012,134.45619878593388,1,8.146475422983636,True
PAP-POD01-CPT002,2012,88.51557499167106,1,13.519411681537616,True
PAP-POD06-CPT014,2013,72.89176302858343,1,5.961257132581152,True
PAP-POD06-CPTB01,2012,84.44603486174923,0,5.013313085472963,True
PAP-POD06-CPTB02,2012,76.47505285215439,1,4.507604185516241,True
PAP-TC201-CPT024,2013,79.03484676857293,0,8.469948256131879,True
PRK-POD01-CPT30,2012,136.9859030580919,1,3.333229797326734,True
PRK-POD02-CPT25,2012,95.66184582438662,1,11.14342932190246,True
PRK-POD03-CPT20,2012,95.55951331309092,1,16.238975680537877,True
RCH-POD01-CPT13,2012,101.72463625306212,1,7.846581940812717,True
RCH-POD03-CPT31,2012,84.88765483408113,1,13.644137077735168,True
RCH-POD03-CPT93,2012,103.38556676342525,1,10.255298781818452,True
RCH-POD05-CPT63,2012,83.27676500080587,1,19.210552298934253,True
RCH-POD06-CPT23,2012,82.09447084954085,1,22.289960861062312,True
RCH-POD06-CPT67,2012,78.70543888472574,1,8.946263552159827,True
SHY-POD01-CPT44,2012,177.6625110935914,1,0.6152758441282395,True
SHY-POD03-CPT204,2013,96.44631955094934,1,8.145602159363841,True
SHY-TC201-CPT014,2013,155.65929882173302,1,1.258004595373548,True
SPE-POD01-CPT036,2012,112.63637403385408,1,7.411921160614991,True
SPN-POD04-CPT006,2012,81.22304068597325,1,13.7800816898645,True
STA-POD02-CPT01,2012,53.14924555174562,1,7.355301225411091,True
STA-POD02-CPT03,2012,86.51794589246981,1,10.782993162263224,True
STA-POD02-CPTB002,2012,67.4712894356658,1,6.853123351125914,True
STA-POD03-CPT03,2012,86.68058875941719,1,15.350359239863932,True
STA-POD04-CPT01,2012,86.99723570329019,1,14.098094723816704,True
STA-POD04-CPT04,2013,84.40438272417329,1,13.881892934295092,True
STA-POD06-CPT03,2012,92.7801728028629,1,11.792680005756631,True
STA-POD06-CPT05,2012,90.5466500446632,1,15.863330658350952,True
STA-POD09-CPT07,2012,88.2281353995468,1,6.143413683919874,True
STA-POD09-CPT28,2012,92.65363288954354,1,7.32588085424633,True
STA-POD12-CPT02,2012,81.94011681330196,1,3.894348517058011,False
STA-POD17-CPT07,2012,77.30732593140883,1,5.761098977270907,True
STA-POD17-CPT21,2012,85.59701686872106,1,12.323413790636888,True
STM-POD01-CPT009,2012,95.9023078821929,1,8.458024881183503,True
STM-POD01-CPT017,2013,108.70260513307362,1,3.8338269474647166,True
STM-POD03-CPT023,2013,80.75476298361507,1,6.170286664190082,True
STM-POD04-CPT003,2012,103.70232170312902,1,17.26023546765554,True
STM-POD04-CPT007,2012,73.12666361798398,1,10.965668584392755,True
STM-POD04-CPTB019,2012,74.33188765392968,1,15.25349250710677,True
STM-POD04-CPTB020,2012,93.76108262118495,1,19.251455307941868,True
STR-POD05-CPT005,2012,88.29816657911523,1,10.79782761987741,True
SYD-POD01-CPT003,2012,86.48096097170549,1,14.608706369480243,True
SYD-POD01-CPT014,2013,70.28683160263844,1,14.215416468623385,True
WAI-POD01-CPT09,2012,140.57425058811162,1,8.853559281595944,True
WAI-POD03-CPT07,2012,113.5741304071273,1,12.900860944434896,True
WAI-POD04-CPT03,2012,97.27610784947036,1,15.928842900013835,True
WAI-POD09-CPT03,2012,92.9055988256884,1,12.4889628889307,True
WAI-POD14-CPT012,2012,103.02025036774349,1,8.44960971767798,True
WAI-POD15-CPT01,2012,101.92253328509692,1,12.668372999723616,True
WQP-POD15-CPT209,2012,120.68032998345868,1,8.370874430316235,True
WQP-POD15-CPT47,2012,137.57855348787174,1,8.078352475147463,True
WST-POD03-CPTB04,2012,114.83170035073528,1,22.034597789389384,True
WST-POD06-CPT002,2012,101.54298658676716,1,21.1747191297768,True
